,Species,Admin,Unit,est_suit_area_acre,total_area_acre,perc_suit,Known_Presences,min_dist_miles
293,burningbush,FWS,Mclean National Wildlife Refuge,12,342,0.04,0,424
294,burningbush,FWS,Whittlesey Creek National Wildlife Refuge,12,359,0.03,0,29
295,burningbush,FWS,J. Clark Salyer National Wildlife Refuge,1634,59328,0.03,0,388
296,burningbush,FWS,Mountain Longleaf National Wildlife Refuge,304,9014,0.03,0,11
297,burningbush,FWS,Big Lake National Wildlife Refuge,302,10913,0.03,0,51
298,burningbush,FWS,Rydell National Wildlife Refuge,58,2032,0.03,0,206
299,burningbush,FWS,Northern Tallgrass Prairie National Wildlife Refuge,362,11517,0.03,0,77
300,burningbush,FWS,Martin National Wildlife Refuge,115,4279,0.03,0,50
301,burningbush,FWS,Upper Ouachita National Wildlife Refuge,1476,55692,0.03,0,190
302,burningbush,FWS,Lake Ilo National Wildlife Refuge,120,4012,0.03,0,441
303,burningbush,FWS,Lewis And Clark National Wildlife Refuge,436,13172,0.03,0,110
304,burningbush,FWS,Sullys Hill National Game Preserve,36,1630,0.02,0,315
305,burningbush,FWS,Leslie Canyon National Wildlife Refuge,503,25006,0.02,0,32
306,burningbush,FWS,Baca National Wildlife Refuge,1445,86760,0.02,0,216
307,burningbush,FWS,Deep Fork National Wildlife Refuge,208,10494,0.02,0,102
308,burningbush,FWS,Don Edwards San Francisco Bay National Wildlife Refuge,441,29229,0.02,0,449
309,burningbush,FWS,Tewaukon National Wildlife Refuge,153,7286,0.02,0,186
310,burningbush,FWS,Upper Klamath National Wildlife Refuge,601,25613,0.02,0,354
311,burningbush,FWS,Monte Vista National Wildlife Refuge,230,14762,0.02,0,194
312,burningbush,FWS,Union Slough National Wildlife Refuge,43,2908,0.01,0,88
313,burningbush,FWS,Alamosa National Wildlife Refuge,96,12098,0.01,0,208
314,burningbush,FWS,Tallahatchie National Wildlife Refuge,48,4187,0.01,0,71
315,burningbush,FWS,Crescent Lake National Wildlife Refuge,462,45916,0.01,0,148
316,burningbush,FWS,Browns Park National Wildlife Refuge,77,12323,0.01,0,320
317,burningbush,FWS,Oyster Bay National Wildlife Refuge,34,3367,0.01,0,0
318,burningbush,FWS,Shell Lake National Wildlife Refuge,10,786,0.01,0,441
319,burningbush,FWS,Desert National Wildlife Range,15138,1636997,0.01,0,96
320,burningbush,FWS,Gregory County Waterfowl Production Area,2,314,0.01,0,268
321,burningbush,FWS,St. Catherine Creek National Wildlife Refuge,127,25428,0,0,250
322,burningbush,FWS,Caddo Lake National Wildlife Refuge,0,8415,0,0,244
323,burningbush,FWS,Pilot Knob National Wildlife Refuge,0,97,0,0,0
324,burningbush,FWS,Ten Thousand Islands National Wildlife Refuge,0,33944,0,0,576
325,burningbush,FWS,Passage Key National Wildlife Refuge,0,63,0,0,453
326,burningbush,FWS,Willow Lake National Wildlife Refuge,0,1,0,0,397
327,burningbush,FWS,Cedar Island National Wildlife Refuge,0,14328,0,0,153
328,burningbush,FWS,St. Johns National Wildlife Refuge,0,6460,0,0,419
329,burningbush,FWS,Little River National Wildlife Refuge,0,15088,0,0,158
330,burningbush,FWS,Tishomingo National Wildlife Refuge,0,16467,0,0,192
331,burningbush,FWS,Tamarac National Wildlife Refuge,7,43553,0,0,150
